antecedents,consequents,support,confidence,lift
"Area_Category_Small_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.0673903211216644,0.7925531914893617,1.5631892117600166
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Price_Category_Low",Parking_Category_No_Parking,0.05789235639981909,0.9343065693430657,1.5625959340525855
"Area_Category_Large_Area, Parking_Category_No_Parking",Bathroom_Category_Few_Bathrooms,0.1587516960651289,0.8908629441624366,1.560774936246551
"Parking_Category_No_Parking, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.21076436001809137,0.874296435272045,1.5564166009553073
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Price_Category_Low",Parking_Category_No_Parking,0.0710085933966531,0.9289940828402367,1.5537109812101082
"Area_Category_Small_Area, Parking_Category_No_Parking, Price_Category_Low",Bathroom_Category_Few_Bathrooms,0.08050655811849841,0.8855721393034826,1.5515055467511887
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.1628222523744912,0.7578947368421053,1.5501436291932422
"Area_Category_Large_Area, Bedroom_Category_Few_Bedrooms",Parking_Category_No_Parking,0.16010854816824965,0.9267015706806283,1.549876832658751
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms",Parking_Category_No_Parking,0.1587516960651289,0.9261213720316622,1.5489064701679311
"Area_Category_Medium_Area, Parking_Category_No_Parking","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.14789687924016282,0.8174999999999999,1.5475107020547942
"Bathroom_Category_Medium_Bathrooms, Parking_Category_Some_Parking",Area_Category_Small_Area,0.06558118498417007,0.6118143459915613,1.545967450271248
"Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Price_Category_Medium",Parking_Category_No_Parking,0.208955223880597,0.9221556886227544,1.5422739996557564
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Low",Parking_Category_No_Parking,0.05834464043419267,0.9214285714285714,1.5410579208990705
"Area_Category_Medium_Area, Parking_Category_No_Parking, Price_Category_Low",Bathroom_Category_Few_Bathrooms,0.05834464043419267,0.8775510204081632,1.5374526989876776
"Bedroom_Category_Few_Bedrooms, Price_Category_High",Bathroom_Category_Few_Bathrooms,0.06784260515603799,0.8771929824561404,1.5368254233046963
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Low",Parking_Category_No_Parking,0.0710085933966531,0.9181286549707602,1.535538922950341
"Area_Category_Medium_Area, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.06829488919041157,0.8728323699421964,1.529185713107921
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms",Parking_Category_No_Parking,0.15422885572139303,0.9117647058823528,1.5248954347245702
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.0673903211216644,0.8563218390804597,1.5244183463823642
"Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Price_Category_Low",Parking_Category_No_Parking,0.2130257801899593,0.9110251450676983,1.5236585444362183
"Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",Parking_Category_No_Parking,0.4798733604703754,0.908390410958904,1.5192520413238553
Parking_Category_No_Parking,"Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.4798733604703754,0.8025718608169439,1.519252041323855
"Area_Category_Large_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Low",Parking_Category_No_Parking,0.07146087743102668,0.9080459770114941,1.5186759872711144
"Bathroom_Category_Few_Bathrooms, Price_Category_Medium",Parking_Category_No_Parking,0.22116689280868385,0.9072356215213357,1.517320695297786
"Bedroom_Category_Few_Bedrooms, Price_Category_Medium",Parking_Category_No_Parking,0.21076436001809137,0.9013539651837525,1.5074838252808447
"Bathroom_Category_Few_Bathrooms, Price_Category_Low",Parking_Category_No_Parking,0.2161917684305744,0.9001883239171374,1.5055343299400836
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.0814111261872456,0.8450704225352113,1.50438865074505
"Area_Category_Medium_Area, Bedroom_Category_Few_Bedrooms",Parking_Category_No_Parking,0.15015829941203077,0.8972972972972975,1.5006991863270231
"Area_Category_Large_Area, Price_Category_Medium",Parking_Category_No_Parking,0.07191316146540028,0.8932584269662923,1.4939443131788746
"Area_Category_Medium_Area, Parking_Category_No_Parking",Bathroom_Category_Few_Bathrooms,0.15422885572139303,0.8524999999999999,1.4935637876386687
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Price_Category_Low",Parking_Category_No_Parking,0.0777928539122569,0.8911917098445596,1.4904877991424517
"Area_Category_Medium_Area, Price_Category_Medium",Parking_Category_No_Parking,0.06965174129353234,0.8901734104046243,1.4887847279913948
Parking_Category_No_Parking,Bathroom_Category_Few_Bathrooms,0.5070104025327906,0.8479576399394856,1.4856056591966742
Bathroom_Category_Few_Bathrooms,Parking_Category_No_Parking,0.5070104025327906,0.8882725832012679,1.485605659196674
"Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking, Price_Category_High",Bedroom_Category_Few_Bedrooms,0.05789235639981909,0.8311688311688311,1.4796411318150449
"Area_Category_Medium_Area, Parking_Category_No_Parking",Bedroom_Category_Few_Bedrooms,0.15015829941203077,0.83,1.47756038647343
"Bedroom_Category_Few_Bedrooms, Price_Category_High","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.05789235639981909,0.7485380116959065,1.4763760426937103
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Low",Parking_Category_No_Parking,0.08050655811849841,0.8811881188118811,1.4737571336558766
"Area_Category_Small_Area, Parking_Category_No_Parking, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.07869742198100407,0.8365384615384616,1.4655994758015363
Bedroom_Category_Few_Bedrooms,Parking_Category_No_Parking,0.4889190411578471,0.8703703703703703,1.455664817616406
Parking_Category_No_Parking,Bedroom_Category_Few_Bedrooms,0.4889190411578471,0.8177004538577911,1.455664817616406
"Area_Category_Medium_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Low",Parking_Category_No_Parking,0.05879692446856626,0.8666666666666668,1.4494704992435705
"Bedroom_Category_Few_Bedrooms, Price_Category_Low",Parking_Category_No_Parking,0.21709633649932158,0.8664259927797834,1.4490679803601367
"Area_Category_Small_Area, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.09543193125282677,0.8084291187739463,1.4391600496048271
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",Parking_Category_No_Parking,0.1628222523744912,0.8571428571428572,1.4335422519991354
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Medium","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.0673903211216644,0.6995305164319249,1.430769631666037
"Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Price_Category_High",Parking_Category_No_Parking,0.05789235639981909,0.8533333333333334,1.4271709531013614
"Area_Category_Small_Area, Parking_Category_No_Parking",Bathroom_Category_Few_Bathrooms,0.18091361374943465,0.8080808080808081,1.415742208135235
"Area_Category_Small_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Low",Parking_Category_No_Parking,0.08050655811849841,0.8436018957345971,1.410895454969133
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms",Parking_Category_No_Parking,0.18091361374943465,0.8421052631578948,1.4083923879289753
"Area_Category_Small_Area, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.08729081863410222,0.7394636015325671,1.3997894032435836
"Area_Category_Small_Area, Price_Category_Low","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.08050655811849841,0.6819923371647509,1.3948982955330844
"Bathroom_Category_Few_Bathrooms, Price_Category_High",Bedroom_Category_Few_Bedrooms,0.06784260515603799,0.78125,1.3907759661835748
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Price_Category_Medium",Parking_Category_No_Parking,0.0673903211216644,0.8277777777777777,1.3844301563287946
"Area_Category_Small_Area, Parking_Category_No_Parking","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.1628222523744912,0.7272727272727273,1.3767123287671232
"Area_Category_Small_Area, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.0777928539122569,0.6590038314176245,1.3732869663189142
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Medium",Parking_Category_No_Parking,0.07869742198100407,0.8169014084507042,1.3662397988536361
"Bathroom_Category_Few_Bathrooms, Price_Category_High","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.05789235639981909,0.6666666666666667,1.3635522664199817
"Area_Category_Small_Area, Parking_Category_No_Parking, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.0673903211216644,0.7163461538461539,1.3560285497892517
"Area_Category_Small_Area, Price_Category_Low",Bathroom_Category_Few_Bathrooms,0.0913613749434645,0.7739463601532567,1.3559393045157295
"Area_Category_Small_Area, Bedroom_Category_Few_Bedrooms",Parking_Category_No_Parking,0.16598824061510628,0.8101545253863134,1.3549558665878507
"Area_Category_Small_Area, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.08050655811849841,0.6819923371647509,1.3451249397602714
"Bathroom_Category_Few_Bathrooms, Price_Category_High",Parking_Category_No_Parking,0.06965174129353234,0.8020833333333334,1.3414570726172466
"Area_Category_Small_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Medium",Parking_Category_No_Parking,0.06784260515603799,0.7978723404255319,1.334414330318344
Price_Category_Low,Bedroom_Category_Few_Bedrooms,0.250565355042967,0.7476383265856952,1.3309406924967568
Price_Category_Low,"Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.21709633649932158,0.6477732793522268,1.3249090847805491
Price_Category_Low,"Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.2130257801899593,0.6356275303643725,1.324573486932731
Price_Category_Low,"Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.23383084577114427,0.6977058029689609,1.320742748599634
"Bedroom_Category_Few_Bedrooms, Price_Category_High",Parking_Category_No_Parking,0.06105834464043419,0.7894736842105263,1.3203678636834142
"Area_Category_Small_Area, Parking_Category_No_Parking",Bedroom_Category_Few_Bedrooms,0.16598824061510628,0.7414141414141414,1.3198604401502951
Price_Category_Medium,"Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.22116689280868385,0.6671214188267395,1.3157943416823559
Price_Category_Medium,"Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.208955223880597,0.6302864938608458,1.313443391070999
Price_Category_Medium,"Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.21076436001809137,0.6357435197817191,1.300304275890269
"Area_Category_Large_Area, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.0710085933966531,0.623015873015873,1.298292266953907
Price_Category_Medium,"Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.2265943012211669,0.6834924965893588,1.293837251677288
"Area_Category_Medium_Area, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.06784260515603799,0.7246376811594202,1.289995099068823
"Area_Category_Medium_Area, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.05789235639981909,0.6183574879227053,1.2885847368492944
Price_Category_Medium,Bathroom_Category_Few_Bathrooms,0.24378109452736318,0.7353342428376535,1.288291609282133
"Area_Category_Small_Area, Price_Category_Low",Parking_Category_No_Parking,0.09090909090909091,0.7701149425287356,1.2879910271792998
"Area_Category_Medium_Area, Price_Category_Low","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.05879692446856626,0.6280193236714976,1.2845057582217216
"Area_Category_Small_Area, Parking_Category_No_Parking, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.06784260515603799,0.7211538461538461,1.283793199554069
"Area_Category_Large_Area, Price_Category_Low","Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.07146087743102668,0.626984126984127,1.2823884410378397
Price_Category_Low,"Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.2161917684305744,0.6450742240215924,1.272309642561767
"Area_Category_Large_Area, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.07643600180913614,0.6706349206349207,1.2694981245923027
Price_Category_Medium,Bedroom_Category_Few_Bedrooms,0.23383084577114427,0.7053206002728513,1.2556069623214767
Price_Category_Low,Bathroom_Category_Few_Bathrooms,0.24016282225237448,0.7165991902834008,1.2554681534996825
"Area_Category_Medium_Area, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.06196291270918137,0.6618357487922706,1.252841473099067
"Area_Category_Large_Area, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.07869742198100407,0.6904761904761906,1.229181044398436
"Area_Category_Medium_Area, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.05834464043419267,0.6231884057971014,1.229143233913819
"Area_Category_Large_Area, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.0710085933966531,0.623015873015873,1.2288029395522704
Price_Category_Medium,Parking_Category_No_Parking,0.24106739032112168,0.7271487039563439,1.2161314557091347
Price_Category_Low,Parking_Category_No_Parking,0.24106739032112168,0.7192982456140352,1.2030018313559998
